ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
898,0.004,0.000,0.011,0.000,C:\Python39\lib\queue.py:122(put)
775,0.004,0.000,0.011,0.000,C:\Python39\lib\queue.py:154(get)
2,0.000,0.000,0.000,0.000,C:\Python39\lib\queue.py:34(__init__)
20,0.000,0.000,0.000,0.000,C:\Users\Cael Milne\AppData\Local\JetBrains\Toolbox\apps\PyCharm-P\ch-0\223.8617.48\plugins\python\helpers\pydev\pydevd_file_utils.py:171(normcase)
10,0.000,0.000,0.002,0.000,C:\Users\Cael Milne\AppData\Local\JetBrains\Toolbox\apps\PyCharm-P\ch-0\223.8617.48\plugins\python\helpers\pydev\pydevd_file_utils.py:228(_NormPaths)
20,0.000,0.000,0.002,0.000,C:\Users\Cael Milne\AppData\Local\JetBrains\Toolbox\apps\PyCharm-P\ch-0\223.8617.48\plugins\python\helpers\pydev\pydevd_file_utils.py:245(_NormPath)
10,0.000,0.000,0.000,0.000,C:\Users\Cael Milne\AppData\Local\JetBrains\Toolbox\apps\PyCharm-P\ch-0\223.8617.48\plugins\python\helpers\pydev\pydevd_file_utils.py:548(_is_int)
10,0.000,0.000,0.000,0.000,C:\Users\Cael Milne\AppData\Local\JetBrains\Toolbox\apps\PyCharm-P\ch-0\223.8617.48\plugins\python\helpers\pydev\pydevd_file_utils.py:556(is_real_file)
10,0.000,0.000,0.002,0.000,C:\Users\Cael Milne\AppData\Local\JetBrains\Toolbox\apps\PyCharm-P\ch-0\223.8617.48\plugins\python\helpers\pydev\pydevd_file_utils.py:561(get_abs_path_real_path_and_base_from_file)
2,0.000,0.000,0.000,0.000,C:\Users\Cael Milne\AppData\Local\JetBrains\Toolbox\apps\PyCharm-P\ch-0\223.8617.48\plugins\python\helpers\pydev\_pydevd_frame_eval\pydevd_modify_bytecode.py:50(_modify_new_lines)
52389,0.024,0.000,0.032,0.000,C:\Users\Cael Milne\AppData\Local\JetBrains\Toolbox\apps\PyCharm-P\ch-0\223.8617.48\plugins\python\helpers\pydev\_pydevd_frame_eval\pydevd_frame_tracing.py:21(update_globals_dict)
2,0.000,0.000,0.000,0.000,C:\Users\Cael Milne\AppData\Local\JetBrains\Toolbox\apps\PyCharm-P\ch-0\223.8617.48\plugins\python\helpers\pydev\_pydevd_frame_eval\pydevd_frame_tracing.py:96(create_pydev_trace_code_wrapper)
6,0.000,0.000,0.000,0.000,C:\Users\Cael Milne\AppData\Local\JetBrains\Toolbox\apps\PyCharm-P\ch-0\223.8617.48\plugins\python\helpers\pydev\_pydevd_frame_eval\pydevd_modify_bytecode.py:14(_add_attr_values_from_insert_to_original)
2,0.000,0.000,0.000,0.000,C:\Users\Cael Milne\AppData\Local\JetBrains\Toolbox\apps\PyCharm-P\ch-0\223.8617.48\plugins\python\helpers\pydev\_pydevd_frame_eval\pydevd_modify_bytecode.py:145(<lambda>)
2,0.000,0.000,0.000,0.000,C:\Users\Cael Milne\AppData\Local\JetBrains\Toolbox\apps\PyCharm-P\ch-0\223.8617.48\plugins\python\helpers\pydev\_pydevd_frame_eval\pydevd_modify_bytecode.py:119(_make_lnotab)
359,0.000,0.000,0.000,0.000,C:\Users\Cael Milne\AppData\Local\JetBrains\Toolbox\apps\PyCharm-P\ch-0\223.8617.48\plugins\python\helpers\pydev\_pydevd_frame_eval\pydevd_modify_bytecode.py:190(_unpack_opargs)
2,0.000,0.000,0.001,0.000,C:\Users\Cael Milne\AppData\Local\JetBrains\Toolbox\apps\PyCharm-P\ch-0\223.8617.48\plugins\python\helpers\pydev\_pydevd_frame_eval\pydevd_modify_bytecode.py:216(_update_label_offsets)
2,0.000,0.000,0.000,0.000,C:\Users\Cael Milne\AppData\Local\JetBrains\Toolbox\apps\PyCharm-P\ch-0\223.8617.48\plugins\python\helpers\pydev\_pydevd_frame_eval\pydevd_modify_bytecode.py:284(add_jump_instruction)
2,0.000,0.000,0.001,0.001,C:\Users\Cael Milne\AppData\Local\JetBrains\Toolbox\apps\PyCharm-P\ch-0\223.8617.48\plugins\python\helpers\pydev\_pydevd_frame_eval\pydevd_modify_bytecode.py:319(insert_code)
2,0.000,0.000,0.001,0.001,C:\Users\Cael Milne\AppData\Local\JetBrains\Toolbox\apps\PyCharm-P\ch-0\223.8617.48\plugins\python\helpers\pydev\_pydevd_frame_eval\pydevd_modify_bytecode.py:339(_insert_code)
1,0.000,0.000,0.001,0.001,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\runner.py:22(__init__)
1,0.000,0.000,0.010,0.010,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\runner.py:33(parse_domain)
1,0.000,0.000,0.005,0.005,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\runner.py:45(parse_problem)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\runner.py:72(set_heuristic)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\runner.py:84(set_search_queue)
2,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\runner.py:130(__check_file_exists)
2,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\runner.py:138(__get_suffix)
1,0.000,0.000,0.010,0.010,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:20(parse_domain)
