ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
3,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/codecs.py:186(__init__)
2,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/codecs.py:260(__init__)
2,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/codecs.py:309(__init__)
2,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/codecs.py:319(decode)
138283,0.059,0.000,0.185,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/abc.py:96(__instancecheck__)
18/10,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/abc.py:100(__subclasscheck__)
3,0.000,0.000,0.003,0.001,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/genericpath.py:16(exists)
5,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/_bootlocale.py:33(getpreferredencoding)
1,0.000,0.000,0.000,0.000,/scratch/users/u34cm18/alt/EPICpy/runner.py:22(__init__)
1,0.000,0.000,0.017,0.017,/scratch/users/u34cm18/alt/EPICpy/runner.py:33(parse_domain)
1,0.000,0.000,0.024,0.024,/scratch/users/u34cm18/alt/EPICpy/runner.py:45(parse_problem)
1,0.000,0.000,0.000,0.000,/scratch/users/u34cm18/alt/EPICpy/runner.py:63(set_solver)
1,0.000,0.000,0.000,0.000,/scratch/users/u34cm18/alt/EPICpy/runner.py:72(set_heuristic)
1,0.000,0.000,0.000,0.000,/scratch/users/u34cm18/alt/EPICpy/runner.py:84(set_search_queue)
1,0.000,0.000,0.000,0.000,/scratch/users/u34cm18/alt/EPICpy/Solver/Solving_Algorithms/partial_order_novelty.py:10(__init__)
2,0.000,0.000,0.000,0.000,/scratch/users/u34cm18/alt/EPICpy/runner.py:138(__get_suffix)
2,0.000,0.000,0.001,0.001,/scratch/users/u34cm18/alt/EPICpy/runner.py:130(__check_file_exists)
2,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/re.py:203(sub)
2,0.000,0.000,0.003,0.002,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/re.py:233(findall)
83692,0.071,0.000,0.271,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/re.py:243(finditer)
83696,0.064,0.000,0.106,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/re.py:289(_compile)
6,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/enum.py:289(__call__)
6,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/enum.py:580(__new__)
1,0.000,0.000,0.000,0.000,{method 'disable' of '_lsprof.Profiler' objects}
2,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/enum.py:683(value)
7/3,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_compile.py:71(_compile)
3,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/enum.py:852(__and__)
2,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_compile.py:276(_optimize_charset)
2,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_compile.py:249(_compile_charset)
2,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/types.py:171(__get__)
2,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_compile.py:423(_simple)
2,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_compile.py:432(_generate_overlap_table)
4,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_compile.py:453(_get_iscased)
3,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_compile.py:461(_get_literal_prefix)
1,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_compile.py:492(_get_charset_prefix)
3,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_compile.py:536(_compile_info)
6,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_compile.py:595(isstring)
3,0.000,0.000,0.001,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_compile.py:598(_code)
3,0.000,0.000,0.001,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_compile.py:759(compile)
3,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_parse.py:76(__init__)
6,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_parse.py:81(groups)
7,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_parse.py:111(__init__)
15,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_parse.py:160(__len__)
29,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_parse.py:164(__getitem__)
2,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_parse.py:168(__setitem__)
7,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_parse.py:172(append)
7/3,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_parse.py:174(getwidth)
3,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_parse.py:224(__init__)
20,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_parse.py:233(__next)
13,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_parse.py:249(match)
15,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_parse.py:254(get)
7,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_parse.py:286(tell)
1,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_parse.py:295(_class_escape)
2,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_parse.py:432(_uniq)
3,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_parse.py:435(_parse_sub)
4,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_parse.py:493(_parse)
3,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_parse.py:921(fix_flags)
3,0.000,0.000,0.000,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/sre_parse.py:937(parse)
62595,0.200,0.000,0.562,0.000,{built-in method _heapq.heappush}
57628,0.206,0.000,0.563,0.000,{built-in method _heapq.heappop}
4554167/12794,4.216,0.000,8.306,0.001,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/copy.py:128(deepcopy)
4367460,0.430,0.000,0.430,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/copy.py:182(_deepcopy_atomic)
173913,1.502,0.000,7.361,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/copy.py:200(_deepcopy_list)
12794,0.157,0.000,8.246,0.001,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/copy.py:226(_deepcopy_dict)
186707,0.130,0.000,0.171,0.000,/opt/software/uoa/2019/conda/anaconda3/envs/python-3.9.1/lib/python3.9/copy.py:242(_keep_alive)
1,0.000,0.000,0.000,0.000,/scratch/users/u34cm18/alt/EPICpy/Parsers/HDDL_Parser.py:17(__init__)
1,0.000,0.000,0.017,0.017,/scratch/users/u34cm18/alt/EPICpy/Parsers/HDDL_Parser.py:20(parse_domain)
1,0.000,0.000,0.023,0.023,/scratch/users/u34cm18/alt/EPICpy/Parsers/HDDL_Parser.py:53(parse_problem)
4,0.000,0.000,0.000,0.000,/scratch/users/u34cm18/alt/EPICpy/Parsers/HDDL_Parser.py:77(_add_types_to_domain)
1,0.000,0.000,0.000,0.000,/scratch/users/u34cm18/alt/EPICpy/Parsers/HDDL_Parser.py:76(_parse_type)
11,0.000,0.000,0.003,0.000,/scratch/users/u34cm18/alt/EPICpy/Parsers/HDDL_Parser.py:109(_parse_action)
45,0.000,0.000,0.000,0.000,/scratch/users/u34cm18/alt/EPICpy/Parsers/HDDL_Parser.py:135(__extract_effect_values)
1,0.000,0.000,0.000,0.000,/scratch/users/u34cm18/alt/EPICpy/Parsers/HDDL_Parser.py:100(_parse_predicates)
22/11,0.000,0.000,0.001,0.000,/scratch/users/u34cm18/alt/EPICpy/Parsers/HDDL_Parser.py:134(_parse_effects)
10,0.000,0.000,0.000,0.000,/scratch/users/u34cm18/alt/EPICpy/Parsers/HDDL_Parser.py:174(_parse_task)
22,0.001,0.000,0.007,0.000,/scratch/users/u34cm18/alt/EPICpy/Parsers/HDDL_Parser.py:191(_parse_method)
87,0.000,0.000,0.000,0.000,/scratch/users/u34cm18/alt/EPICpy/Parsers/HDDL_Parser.py:270(<listcomp>)
40,0.000,0.000,0.000,0.000,/scratch/users/u34cm18/alt/EPICpy/Parsers/HDDL_Parser.py:285(<listcomp>)
168/33,0.001,0.000,0.004,0.000,/scratch/users/u34cm18/alt/EPICpy/Parsers/HDDL_Parser.py:251(__parse_conditions)
22,0.000,0.000,0.000,0.000,/scratch/users/u34cm18/alt/EPICpy/Parsers/HDDL_Parser.py:335(<listcomp>)
33,0.000,0.000,0.000,0.000,/scratch/users/u34cm18/alt/EPICpy/Parsers/HDDL_Parser.py:339(<listcomp>)
33,0.000,0.000,0.000,0.000,/scratch/users/u34cm18/alt/EPICpy/Parsers/HDDL_Parser.py:340(<listcomp>)
