ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:465(_parse_goal_state)
2,0.000,0.000,0.002,0.001,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\HDDL_Parser.py:471(_scan_tokens)
39,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\precondition.py:8(__init__)
42,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\precondition.py:15(add_operator_condition)
97,0.000,0.000,0.001,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\precondition.py:23(add_predicate_condition)
8,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\precondition.py:68(add_given_params_predicate_condition)
2,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\precondition.py:77(add_given_params_operator_condition)
139,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\precondition.py:84(_final_condition_addition_checks)
1425/972,0.000,0.000,0.008,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\precondition.py:92(evaluate_given_params_conditions)
1906/1777,0.001,0.000,0.043,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\precondition.py:97(evaluate)
2101,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\precondition.py:109(get_positive_predicate_conditions)
139,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\conditions.py:8(__init__)
97,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\conditions.py:21(<listcomp>)
97,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\conditions.py:17(__init__)
2495,0.003,0.000,0.039,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\conditions.py:24(evaluate)
42,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\conditions.py:94(__init__)
102,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\conditions.py:100(add_child)
1791/1438,0.001,0.000,0.040,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\conditions.py:107(<listcomp>)
2137/1784,0.002,0.000,0.042,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\conditions.py:104(evaluate)
26,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\predicate.py:9(__init__)
46698/23349,0.007,0.000,0.007,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\predicate.py:18(__eq__)
295,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\reg_parameter.py:6(__init__)
8,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\Type.py:2(__init__)
295,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\parameter.py:2(__init__)
25,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\Object.py:5(__init__)
27941,0.007,0.000,0.007,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\Object.py:15(__eq__)
2432,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\Object.py:24(__str__)
89901,0.016,0.000,0.023,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\Object.py:27(__hash__)
40,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\modifier.py:14(__init__)
30,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\modifier.py:31(add_preconditions)
19,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\modifier.py:38(get_number_parameters)
1185,0.001,0.000,0.035,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\modifier.py:59(evaluate_preconditions)
512,0.000,0.000,0.005,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\modifier.py:71(evaluate_preconditions_conditions_given_params)
14,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\action.py:11(__init__)
28,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\effects.py:8(__init__)
27,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\effects.py:28(__init__)
28,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\effects.py:31(add_effect)
16,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\method.py:9(__init__)
1185,0.001,0.000,0.036,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\method.py:26(evaluate_preconditions)
3280,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\method.py:47(get_subtasks)
13280,0.013,0.000,0.018,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\subtasks.py:10(__init__)
13246,0.014,0.000,0.017,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\subtasks.py:25(add_given_parameters)
225,0.000,0.000,0.004,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\subtasks.py:33(evaluate_preconditions)
8,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\subtasks.py:39(set_root_task)
30189,0.017,0.000,0.061,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\subtasks.py:50(__hash__)
11992,0.017,0.000,0.027,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\subtasks.py:54(__str__)
17,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\subtasks.py:69(__init__)
42,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\subtasks.py:77(add_subtask)
3281,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\subtasks.py:218(get_tasks)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\subtasks.py:221(get_task_orderings)
19,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\subtasks.py:240(__len__)
10,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\task.py:5(__init__)
16,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\task.py:10(add_method)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\parser.py:16(__init__)
290,0.000,0.000,0.001,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\parser.py:51(__add_t_param_list)
124,0.000,0.000,0.001,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\parser.py:50(_parse_parameters)
17,0.000,0.000,0.001,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\parser.py:148(_parse_subtasks)
2,0.001,0.000,0.002,0.001,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\parser.py:218(_scan_tokens)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Parsers\parser.py:246(_post_problem_parsing_grounding)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\domain.py:12(__init__)
14,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\domain.py:23(add_action)
16,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\domain.py:27(add_method)
10,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\domain.py:33(add_task)
26,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\domain.py:37(add_predicate)
8,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\domain.py:50(add_type)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\domain.py:75(get_all_actions)
16,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\domain.py:81(get_task)
175,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\domain.py:95(get_type)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\domain.py:106(get_all_methods)
61,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\domain.py:112(get_modifier)
250,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\domain.py:122(get_predicate)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\domain.py:146(add_problem)
16,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\domain.py:149(_add_method_to_task)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\problem.py:12(__init__)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\problem.py:23(set_name)
25,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\problem.py:27(add_object)
125,0.000,0.000,0.002,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\problem.py:35(add_to_initial_state)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\problem.py:44(add_subtasks)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\problem.py:48(order_subtasks)
276,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\problem.py:64(get_object)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\problem.py:87(get_subtasks)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\problem.py:92(add_goal_conditions)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\problem.py:96(evaluate_goal)
1,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\problem.py:106(has_initial_task_network_parameters)
227,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state.py:8(__init__)
322,0.000,0.000,0.003,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state.py:12(add_element)
311,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state.py:18(_add_element_to_index)
4712,0.002,0.000,0.003,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state.py:25(get_indexes)
94,0.000,0.000,0.004,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state.py:39(remove_element)
94,0.000,0.000,0.004,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state.py:46(_remove_element_objects)
94,0.003,0.000,0.004,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state.py:75(_adjust_index_remove_element)
2495,0.006,0.000,0.035,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state.py:91(check_if_predicate_value_exists)
226,0.001,0.000,0.057,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state.py:101(reproduce)
322,0.000,0.000,0.002,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state.py:139(__contains__)
916,0.019,0.000,0.059,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\state.py:158(__hash__)
2817,0.001,0.000,0.001,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\problem_predicate.py:21(<listcomp>)
2817,0.003,0.000,0.004,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\problem_predicate.py:6(__init__)
120097,0.030,0.000,0.040,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\problem_predicate.py:23(__hash__)
23349,0.014,0.000,0.027,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\problem_predicate.py:26(__eq__)
125,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Internal_Representation\problem_predicate.py:35(__str__)
692,0.001,0.000,0.184,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Models\default_model.py:15(__init__)
794,0.000,0.000,0.001,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Models\default_model.py:18(get_next_modifier)
898,0.001,0.000,0.001,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Models\default_model.py:22(insert_modifier)
916,0.001,0.000,0.008,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Models\default_model.py:28(add_operation)
7,0.000,0.000,0.000,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Models\default_model.py:34(promote_waiting_subtask)
691,0.002,0.000,0.008,0.000,F:\Users\Cael\Documents\University files\4th Year\Dissertation\4th-Year-Dissertation\Solver\Models\default_model.py:44(reproduce)
